x,w,w_ref
0.091091091091091,0.0,0.00048397080999389944
0.092092092092092,0.0,0.0005306805818483997
0.093093093093093,0.0,0.0005920992689246998
0.094094094094094,0.0,0.0006638834448628997
0.095095095095095,0.0,0.0007524978702391997
0.096096096096096,0.0,0.0008740274696769999
0.097097097097097,0.0,0.0010204562598611
0.098098098098098,0.0,0.0012221807138435006
0.099099099099099,0.0,0.0014848827835625003
0.1001001001001,0.0,0.0017794125292742002
0.1011011011011,0.0,0.0020788564096680994
0.1021021021021,0.0,0.0023400482257277
0.1031031031031,0.0,0.0025685317548925003
0.1041041041041,0.0,0.0027375878462603
0.10510510510511,0.0,0.0028923323883366997
0.10610610610611,0.0,0.0030289403276661003
0.10710710710711,0.0,0.0031482982986429002
0.10810810810811,0.0,0.0032607647589758997
0.10910910910911,0.0,0.0033636969109461
0.11011011011011,0.0,0.0034594326295523
0.11111111111111,0.0,0.0035512793946803002
0.11211211211211,0.0,0.0036369974411809996
0.11311311311311,0.0,0.0037191404426529
0.11411411411411,0.0,0.003798777490313
0.11511511511512,0.0,0.0038739229103211003
0.11611611611612,0.0,0.0039471350134114
0.11711711711712,0.0,0.0040183399148611
0.11811811811812,0.0,0.0040864325580253
0.11911911911912,0.0,0.0041532225938171
0.12012012012012,0.0,0.0042181856825599
0.12112112112112,0.0,0.0042810972890454995
0.12212212212212,0.0,0.0043429636625391
0.12312312312312,0.0,0.0044031303370254005
0.12412412412412,0.0,0.0044619061490417
0.12512512512513,0.0,0.0045198152570285
0.12612612612613,0.0,0.0045761151668670995
0.12712712712713,0.0,0.0046314664409551
0.12812812812813,0.0,0.0046860797182051
0.12912912912913,0.0,0.0047391488197679
0.13013013013013,0.0,0.0047915830722296
0.13113113113113,0.0,0.0048432164726451
0.13213213213213,0.0,0.0048936707403232
0.13313313313313,0.0,0.0049435647501311
0.13413413413413,0.0,0.0049926070773792
0.13513513513514,0.0054592806602327,0.0050407544761345
0.13613613613614,0.0054675433390256,0.0050883975142137
0.13713713713714,0.0054761153568347,0.0051351487300217
0.13813813813814,0.0054849404120646,0.0051812280679221
0.13913913913914,0.0054939411556844,0.0052268486929404005
0.14014014014014,0.0055033254989075,0.0052715446482809
0.14114114114114,0.0055129328377043,0.005315748743264
0.14214214214214,0.0055227496571917,0.005359490787608201
0.14314314314314,0.0055329935498801,0.0054023631997003
0.14414414414414,0.0055434383133716,0.0054448511003866995
0.14514514514515,0.0055541611443813,0.0054868105267543
0.14614614614615,0.0055652702995988,0.0055280738798349
0.14714714714715,0.0055765818386463,0.0055689792386502
0.14814814814815,0.005588227690015,0.0056093000694916
0.14914914914915,0.0056001876964802,0.005649071857081201
0.15015015015015,0.0056123377773545,0.005688508807588801
0.15115115115115,0.0056248411239989,0.005727313359705601
0.15215215215215,0.0056375755591825,0.005765695150649999
0.15315315315315,0.0056504821270103,0.0058037625238756005
0.15415415415415,0.0056637661222676,0.0058411562661744
0.15515515515516,0.0056772445357092,0.0058782369299895994
0.15615615615616,0.0056909446769126,0.005914960537741999
0.15715715715716,0.0057050783211689,0.0059510963930892
0.15815815815816,0.0057194530757914,0.0059869545048366005
0.15915915915916,0.0057341999350673,0.006022401310966199
0.16016016016016,0.0057494760761913,0.006057370359105201
0.16116116116116,0.0057650732994512,0.006092076022030201
0.16216216216216,0.0057812807634483,0.0061263227442002
0.16316316316316,0.005798079319014,0.006160189294202199
0.16416416416416,0.005815279371638,0.006193805542615999
0.16516516516517,0.0058333673564094,0.0062269208424100995
0.16616616616617,0.0058520349507186,0.0062597430598734
0.16716716716717,0.0058711950456179,0.0062923162420613
0.16816816816817,0.0058914762862733,0.0063243727352071
0.16916916916917,0.0059122861434824,0.006356203539962001
0.17017017017017,0.0059337974859602,0.006387735945832899
0.17117117117117,0.0059563896456139,0.0064188394582116995
0.17217217217217,0.0059795474674977,0.0064497272446921005
0.17317317317317,0.006003620708714,0.006480272476338699
0.17417417417417,0.0060286724990016,0.0065104681774699
0.17517517517518,0.0060543100074373,0.0065404573998466995
0.17617617617618,0.0060810535058658,0.0065700644664476995
0.17717717717718,0.0061086158406852,0.006599393991749599
0.17817817817818,0.0061367623053323,0.006628525644718901
0.17917917917918,0.0061661473662088,0.006657239550172499
0.18018018018018,0.0061961549082514,0.0066857414107669
0.18118118118118,0.006226804692767,0.006714024494919301
0.18218218218218,0.0062585756207546,0.0067419156549823
0.18318318318318,0.0062908464336142,0.0067696255815399
0.18418418418418,0.0063238265194865,0.0067970765346649
0.18518518518519,0.0063576427696606,0.0068242020827310994
0.18618618618619,0.0063918858114866,0.0068511533166829
0.18718718718719,0.006426824207491,0.0068778090704814995
0.18818818818819,0.0064623154404456,0.0069042004228562995
0.18918918918919,0.0064981429464144,0.0069304239651967
0.19019019019019,0.0065345569433917,0.0069563188185097
0.19119119119119,0.0065712702182835,0.006982005331060399
0.19219219219219,0.0066082151024076,0.0070075301566531
0.19319319319319,0.0066455373074664,0.0070326960410675
0.19419419419419,0.0066829587751201,0.0070577051989816
0.1951951951952,0.0067205046705335,0.0070825178969163
0.1961961961962,0.0067581082111455,0.0071070251510658
0.1971971971972,0.0067956892916878,0.0071313827346481
0.1981981981982,0.0068332069322014,0.0071555104142478005
0.1991991991992,0.0068705341447695,0.0071793852387635
0.2002002002002,0.0069077210939658,0.007203115469204499
0.2012012012012,0.0069445862954294,0.0072265850796323
0.2022022022022,0.006981102086741,0.007249850533881901
0.2032032032032,0.0070173672938614,0.0072729762021518
0.2042042042042,0.0070530042681442,0.0072958130044464995
0.20520520520521,0.0070882254167649,0.007318490813445199
0.20620620620621,0.0071230583776829,0.007341020196678099
0.20720720720721,0.0071570189740068,0.007363261105275401
0.20820820820821,0.0071905425843621,0.0073853717636785
0.20920920920921,0.0072234588129585,0.0074073033741479995
0.21021021021021,0.0072554746728673,0.007428992437347899
0.21121121121121,0.0072870014189392,0.0074505553027151
0.21221221221221,0.007317703417186,0.0074719107734441004
0.21321321321321,0.0073475703817954,0.0074930664928776
0.21421421421421,0.0073769201221523,0.0075140998696443
0.21521521521522,0.0074052606614347,0.007534899581381601
0.21621621621622,0.0074328995316058,0.0075555394691092
0.21721721721722,0.0074600173723272,0.0075760606844655996
0.21821821821822,0.0074860014838357,0.007596323861805801
0.21921921921922,0.0075114549589451,0.0076164645100674
0.22022022022022,0.0075363070461356,0.0076364662920402
0.22122122122122,0.0075601781516451,0.0076562347807073005
0.22222222222222,0.0075835971130355,0.0076758919253568005
0.22322322322322,0.0076063523085805,0.0076953840291016
0.22422422422422,0.0076283674907807,0.0077146808104780005
0.22522522522523,0.0076499878165121,0.007733869388841999
0.22622622622623,0.0076709423237668,0.0077528685094036005
0.22722722722723,0.0076913843218006,0.0077717079158206
0.22822822822823,0.0077114966782457,0.007790442119618401
0.22922922922923,0.0077309970096422,0.007808964064721801
0.23023023023023,0.0077501754158782,0.007827359723455
0.23123123123123,0.0077690819948172,0.0078456487484519
0.23223223223223,0.0077874896727519,0.0078637127990488
0.23323323323323,0.0078057076094624,0.0078816776774637
0.23423423423423,0.0078236770063989,0.007899511708305001
0.23523523523524,0.0078413399254472,0.0079171547347117
0.23623623623624,0.0078588650801451,0.0079347011818608
0.23723723723724,0.0078761842744921,0.0079520940663399
0.23823823823824,0.0078933260301942,0.007969327946725
0.23923923923924,0.0079103696354678,0.0079864677317565
0.24024024024024,0.007927250037233,0.008003432624254899
0.24124124124124,0.0079440280063552,0.0080202686866077
0.24224224224224,0.0079607341067066,0.0080370130343043
0.24324324324324,0.0079773034189046,0.0080535624413133
0.24424424424424,0.0079938074270215,0.0080700114967397
0.24524524524525,0.0080102444777894,0.0080863576600373
0.24624624624625,0.0080265622632481,0.0081025169425481
0.24724724724725,0.0080428231035663,0.0081185893161897
0.24824824824825,0.0080590022688995,0.0081345376298542
0.24924924924925,0.008075070181132,0.0081503280190365
0.25025025025025,0.0080910752279723,0.0081660335788289
0.25125125125125,0.0081069694914986,0.0081815951063031
0.25225225225225,0.0081227534842266,0.0081970261209856
0.25325325325325,0.0081384655849874,0.0082123743044467
0.25425425425425,0.0081540270762274,0.0082275595948184
0.25525525525526,0.00816948382712,0.0082426403442771
0.25625625625626,0.0081848594340884,0.008257640183492999
0.25725725725726,0.0082000413640436,0.008272459303525999
0.25825825825826,0.0082151329764452,0.008287198511044001
0.25925925925926,0.0082301120880345,0.0083018381784118
0.26026026026026,0.0082449071428662,0.0083163212198897
0.26126126126126,0.0082596099667355,0.008330727244781799
0.26226226226226,0.0082741701997206,0.0083450150021122
0.26326326326326,0.008288569611173,0.008359171182221
0.26426426426426,0.008302876815667,0.0083732520404434
0.26526526526527,0.0083170171925031,0.008387196874357999
0.26626626626627,0.0083310260431583,0.0084010339464593
0.26726726726727,0.0083449451317114,0.008414797329908599
0.26826826826827,0.0083586796770643,0.008428407840106199
0.26926926926927,0.0083723130245157,0.0084419332485852
0.27027027027027,0.0083858524895766,0.008455379707277399
0.27127127127127,0.008399210521729,0.008468670965609802
0.27227227227227,0.0084124875745022,0.0084818918629831
0.27327327327327,0.0084256537084369,0.0084950162222815
0.27427427427427,0.008438670396475,0.0085080083940796
0.27527527527528,0.0084516098558409,0.0085209316570352
0.27627627627628,0.0084644230382153,0.0085337416473053
0.27727727727728,0.0084771147223624,0.008546441397755799
0.27827827827828,0.0084897322318807,0.0085590736421924
0.27927927927928,0.0085022085881968,0.0085715766813438
0.28028028028028,0.0085145880207982,0.0085839904266164
0.28128128128128,0.0085268956742185,0.008596338021737801
0.28228228228228,0.0085390473281088,0.008608541233341701
0.28328328328328,0.0085511243671756,0.0086206751539128
0.28428428428428,0.0085631173716072,0.008632731035746001
0.28528528528529,0.0085749681258069,0.008644654465584201
0.28628628628629,0.0085867509444417,0.0086565145187078
0.28728728728729,0.0085984332353625,0.008668280743033
0.28828828828829,0.0086099956828713,0.0086799348341973
0.28928928928929,0.0086214917878384,0.0086915267655618
0.29029029029029,0.0086328718107199,0.008703009791310199
0.29129129129129,0.0086441533260285,0.0087144001268968
0.29229229229229,0.0086553700814753,0.0087257294815042
0.29329329329329,0.0086664562028688,0.008736935527230299
0.29429429429429,0.0086774641070336,0.0087480674981113
0.2952952952953,0.0086884063806502,0.008759137314237199
0.2962962962963,0.0086992092687849,0.008770074687251099
0.2972972972973,0.0087099507218597,0.0087809535015958
0.2982982982983,0.0087206113265416,0.008791755242893301
0.2992992992993,0.0087311531881447,0.008802443428536401
0.3003003003003,0.0087416350527649,0.0088130741206504
0.3013013013013,0.0087520216775635,0.0088236134592443
0.3023023023023,0.0087623090857559,0.0088340573575451
0.3033033033033,0.0087725378643801,0.0088444447960572
0.3043043043043,0.0087826577536057,0.0088547272047804
0.30530530530531,0.0087926969268241,0.0088649315564229
0.30630630630631,0.0088026787728525,0.008875080451853201
0.30730730730731,0.0088125387647128,0.0088851112139275
0.30830830830831,0.0088223356062736,0.0088950806073159
0.30930930930931,0.0088320681022611,0.008904987470465999
0.31031031031031,0.0088416829466991,0.0089147797369633
0.31131131131131,0.0088512430828783,0.008924518614735599
0.31231231231231,0.0088607252923307,0.008934181419736599
0.31331331331331,0.0088701076731546,0.0089437465610799
0.31431431431431,0.008879436477887,0.0089532592261089
0.31531531531532,0.0088886744251984,0.0089626828193115
0.31631631631632,0.0088978295243227,0.008972025029731299
0.31731731731732,0.0089069321346998,0.0089813156506525
0.31831831831832,0.0089159315607698,0.0089905047166625
0.31931931931932,0.0089248643340409,0.0089996280604123
0.32032032032032,0.0089337456632586,0.0090087006767203
0.32132132132132,0.0089425120424912,0.0090176597448983
0.32232232232232,0.0089512272325732,0.0090265681610129
0.32332332332332,0.0089598790626577,0.0090354138819165
0.32432432432432,0.0089684305400673,0.0090441601381982
0.32532532532533,0.0089769326890587,0.0090528574449001
0.32632632632633,0.0089853592209515,0.009061479683856899
0.32732732732733,0.0089937010903749,0.0090700177460781
0.32832832832833,0.0090019945514319,0.009078507644868901
0.32932932932933,0.0090102006645931,0.0090869105682395
0.33033033033033,0.0090183371346815,0.0090952440466273
0.33133133133133,0.0090264260826192,0.0091035301261061
0.33233233233233,0.0090344164434287,0.009111717763990099
0.33333333333333,0.0090423515524704,0.0091198501588529
0.33433433433433,0.0090502357236962,0.009127931623963699
0.33533533533534,0.0090580190670193,0.009135912149125701
0.33633633633634,0.0090657566917955,0.009143846854253901
0.33733733733734,0.0090734317367668,0.0091517188335159
0.33833833833834,0.0090810205336652,0.0091595042618513
0.33933933933934,0.0090885643978517,0.009167244567738299
0.34034034034034,0.0090960345011387,0.0091749107701211
0.34134134134134,0.0091034323573548,0.0091825043110721
0.34234234234234,0.0091107860391143,0.0091900534079823
0.34334334334334,0.0091180552105437,0.0091975174211813
0.34434434434434,0.0091252655922661,0.0092049221864095
0.34534534534535,0.0091324325314268,0.0092122831673171
0.34634634634635,0.0091395046154629,0.0092195484615719
0.34734734734735,0.0091465308561654,0.009226767467800299
0.34834834834835,0.0091535057887661,0.0092339346682248
0.34934934934935,0.0091603930449656,0.0092410132629788
0.35035035035035,0.0091672383516133,0.0092480494347362
0.35135135135135,0.0091740216716303,0.0092550229093387
0.35235235235235,0.0091807304272152,0.0092619209029182
0.35335335335335,0.0091873978861959,0.009268777075198301
0.35435435435435,0.0091939930603276,0.0092755600163627
0.35535535535536,0.009200526308551,0.009282280173477101
0.35635635635636,0.0092070188912339,0.0092889590943238
0.35735735735736,0.0092134292480831,0.009295554589304901
0.35835835835836,0.0092197898715209,0.0093020995898089
0.35935935935936,0.0092261090266986,0.0093086024874679
0.36036036036036,0.0092323391764657,0.0093150149570475
0.36136136136136,0.0092385299521413,0.009321387398404801
0.36236236236236,0.0092446690388046,0.0093277072908181
0.36336336336336,0.0092507314515447,0.0093339491854681
0.36436436436436,0.0092567550554312,0.0093401515851554
0.36536536536537,0.0092627170857055,0.009346291310957499
0.36636636636637,0.0092686143592007,0.0093523650853564
0.36736736736737,0.0092744733707047,0.0093583998832081
0.36836836836837,0.0092802612403403,0.0093643621870407
0.36936936936937,0.0092859958794599,0.0093702702201267
0.37037037037037,0.0092916927858957,0.0093761397806189
0.37137137137137,0.0092973092801158,0.009381927316118
0.37237237237237,0.0093028837007603,0.00938767191332
0.37337337337337,0.0093084155186021,0.0093933730321205
0.37437437437437,0.0093138686996304,0.0093989938604833
0.37537537537538,0.0093192852327252,0.0094045772558853
0.37637637637638,0.0093246496567418,0.0094101074224745
0.37737737737738,0.0093299467235548,0.0094155687547866
0.37837837837838,0.0093352076185523,0.0094209931132209
0.37937937937938,0.0093404071791724,0.0094263547661601
0.38038038038038,0.0093455503181331,0.0094316587128935
0.38138138138138,0.009350657746653,0.0094369261319544
0.38238238238238,0.0093556948809107,0.0094421216284667
0.38338338338338,0.009360686203328,0.009447270234463099
0.38438438438438,0.0093656422623036,0.009452382746434899
0.38538538538539,0.0093705193173182,0.0094574143649003
0.38638638638639,0.0093753608622928,0.0094624096112179
0.38738738738739,0.0093801587311554,0.0094673601210611
0.38838838838839,0.0093848868148913,0.009472239127216099
0.38938938938939,0.0093895805525818,0.0094770829328755
0.39039039039039,0.0093942217040583,0.0094818728395141
0.39139139139139,0.0093988034802308,0.0094866018690934
0.39239239239239,0.0094033513140775,0.0094912960927121
0.39339339339339,0.0094078378883661,0.0094959274873673
0.39439439439439,0.0094122752089558,0.009500508351419499
0.3953953953954,0.0094166789785617,0.0095050547927301
0.3963963963964,0.0094210130382355,0.0095095296953089
0.3973973973974,0.0094253076928632,0.0095139641471621
0.3983983983984,0.009429566245862,0.009518361539368601
0.3993993993994,0.0094337527104264,0.009522684909261999
0.4004004004004,0.0094379064287162,0.0095269746458071
0.4014014014014,0.0094420154232303,0.009531218445885399
0.4024024024024,0.009446062269261,0.0095353983945085
0.4034034034034,0.0094500767227151,0.009539545057352099
0.4044044044044,0.0094540380407079,0.0095436371142202
0.40540540540541,0.0094579468934256,0.009547675239361699
0.40640640640641,0.0094618236963654,0.0095516804158488
0.40740740740741,0.0094656391506784,0.009555622512455599
0.40840840840841,0.0094694115798375,0.009559520358394
0.40940940940941,0.0094731522912583,0.009563385582501301
0.41041041041041,0.009476823627467,0.0095671794369376
0.41141141141141,0.0094804611482976,0.009570938495228599
0.41241241241241,0.009484061059285,0.0095746588528563
0.41341341341341,0.0094875961706126,0.0095783125147718
0.41441441441441,0.009491100244445,0.009581934224919299
0.41541541541542,0.0094945585321033,0.009585508797911799
0.41641641641642,0.0094979613067898,0.009589026205929
0.41741741741742,0.0095013333420912,0.0095925119559486
0.41841841841842,0.0095046515890084,0.0095959423040132
0.41941941941942,0.0095079233931475,0.0095993248049948
0.42042042042042,0.0095111647457061,0.009602675931881601
0.42142142142142,0.0095143444698728,0.009605963552495999
0.42242242242242,0.0095174866172853,0.0096092124426088
0.42342342342342,0.0095205976296729,0.0096124292417347
0.42442442442442,0.0095236412473095,0.0096155765615987
0.42542542542543,0.0095266550001485,0.009618693086638399
0.42642642642643,0.0095296296481963,0.0096217692888404
0.42742742742743,0.0095325458266679,0.00962478518748
0.42842842842843,0.0095354323952511,0.009627770543139801
0.42942942942943,0.0095382720390271,0.009630707492165401
0.43043043043043,0.0095410619475294,0.0096335931250575
0.43143143143143,0.0095438224910175,0.0096364484571553
0.43243243243243,0.0095465284276038,0.0096392474358087
0.43343343343343,0.0095491931837083,0.009642003908720598
0.43443443443443,0.0095518288097724,0.0096447303133959
0.43543543543544,0.0095544022737722,0.0096473925437899
0.43643643643644,0.0095569429440097,0.0096500209129621
0.43743743743744,0.0095594506148814,0.0096526152086167
0.43843843843844,0.0095618968723725,0.0096551460806487
0.43943943943944,0.0095643144723596,0.0096576473529729
0.44044044044044,0.0095666914053419,0.0096601066202549
0.44144144144144,0.0095690153547462,0.0096625111520385
0.44244244244244,0.0095713108491117,0.0096648862852387
0.44344344344344,0.0095735581228502,0.009667211595570201
0.44444444444444,0.0095757606881014,0.0096694907053429
0.44544544544545,0.0095779349909159,0.0096717406081706
0.44644644644645,0.009580053622283,0.009673932973144
0.44744744744745,0.0095821356770448,0.0096760875303472
0.44844844844845,0.0095841896522982,0.0096782130627954
0.44944944944945,0.0095861805968201,0.009680273434471599
0.45045045045045,0.0095881429643576,0.0096823042599856
0.45145145145145,0.0095900704044696,0.0096842989735233
0.45245245245245,0.0095919415776514,0.009686235504772099
0.45345345345345,0.0095937850316494,0.0096881433711799
0.45445445445445,0.0095955861036632,0.009690007408636599
0.45545545545546,0.0095973389362296,0.0096918215538989
0.45645645645646,0.0095990642010304,0.009693607185780299
0.45745745745746,0.0096007397091139,0.0096953413519526
0.45845845845846,0.0096023748856698,0.0096970337973563
0.45945945945946,0.0096039826362088,0.009698697871613501
0.46046046046046,0.0096055333241847,0.009700302913134099
0.46146146146146,0.0096070514809276,0.0097018742974235
0.46246246246246,0.0096085400196821,0.0097034150385621
0.46346346346346,0.0096099688970589,0.0097048940494635
0.46446446446446,0.0096113706219051,0.0097063449643792
0.46546546546547,0.0096127353461774,0.0097077575928392
0.46646646646647,0.0096140482209468,0.0097091165671356
0.46746746746747,0.0096153340543611,0.0097104475578212
0.46846846846847,0.0096165755618479,0.009711732677049499
0.46946946946947,0.0096177729363979,0.0097129721226341
0.47047047047047,0.0096189433717874,0.0097141836880632
0.47147147147147,0.0096200622032611,0.009715341845209599
0.47247247247247,0.0096211445338642,0.0097164622241726
0.47347347347347,0.0096222000184645,0.0097175548175918
0.47447447447447,0.0096231966578315,0.0097185865040998
0.47547547547548,0.0096241643545557,0.0097195882331786
0.47647647647648,0.0096251000620433,0.0097205568514143
0.47747747747748,0.0096259801659971,0.0097214679147626
0.47847847847848,0.0096268335941151,0.0097223513657923
0.47947947947948,0.0096276477322536,0.0097231941474121
0.48048048048048,0.0096284138235365,0.0097239871939948
0.48148148148148,0.0096291533037042,0.0097247526943521
0.48248248248248,0.0096298462197035,0.0097254699941287
0.48348348348348,0.0096304985835373,0.009726145315801502
0.48448448448448,0.0096311243925374,0.009726793148830699
0.48548548548549,0.0096316963805416,0.0097273852678577
0.48648648648649,0.0096322352591346,0.0097279431127769
0.48748748748749,0.0096327468767025,0.009728472737704299
0.48848848848849,0.0096331989319962,0.0097289407043858
0.48948948948949,0.0096336245246786,0.0097293812773754
0.49049049049049,0.0096340155566371,0.009729786073635
0.49149149149149,0.0096343544541229,0.0097301369001664
0.49249249249249,0.009634666918287,0.0097304603630392
0.49349349349349,0.0096349375290723,0.009730740499601601
0.49449449449449,0.0096351633920963,0.0097309743133247
0.4954954954955,0.009635362842954,0.0097311807851491
0.4964964964965,0.0096355131458013,0.0097313363787787
0.4974974974975,0.0096356260569195,0.0097314532644657
0.4984984984985,0.0096357125689087,0.009731542821770101
0.4994994994995,0.0096357426261234,0.0097315739372581
0.5005005005005,0.0096357426260653,0.0097315739372582
0.5015015015015,0.0096357125687343,0.009731542821770101
0.5025025025025,0.0096356260569157,0.0097314532644657
0.5035035035035,0.0096355131458843,0.009731336378778798
0.5045045045045,0.0096353628429556,0.0097311807851492
0.50550550550551,0.0096351633921666,0.0097309743133248
0.50650650650651,0.0096349375291763,0.0097307404996018
0.50750750750751,0.0096346669182253,0.0097304603630393
0.50850850850851,0.0096343544541868,0.0097301369001666
0.50950950950951,0.0096340155568978,0.0097297860736351
0.51051051051051,0.0096336245247714,0.0097293812773757
0.51151151151151,0.0096331989319805,0.0097289407043861
0.51251251251251,0.0096327468766252,0.0097284727377046
0.51351351351351,0.0096322352592148,0.009727943112777299
0.51451451451451,0.0096316963806591,0.0097273852678581
0.51551551551552,0.0096311243925463,0.0097267931488312
0.51651651651652,0.0096304985834968,0.009726145315802001
0.51751751751752,0.0096298462196514,0.0097254699941292
0.51851851851852,0.0096291533037022,0.0097247526943526
0.51951951951952,0.0096284138236069,0.009723987193995299
0.52052052052052,0.0096276477323535,0.0097231941474125
0.52152152152152,0.0096268335940545,0.0097223513657928
0.52252252252252,0.0096259801659248,0.0097214679147631
0.52352352352352,0.0096251000620269,0.009720556851414899
0.52452452452452,0.0096241643544467,0.009719588233179099
0.52552552552553,0.0096231966577147,0.0097185865041004
0.52652652652653,0.0096222000184165,0.0097175548175923
0.52752752752753,0.0096211445336287,0.0097164622241732
0.52852852852853,0.0096200622030972,0.0097153418452102
0.52952952952953,0.0096189433720931,0.0097141836880638
0.53053053053053,0.0096177729364548,0.0097129721226347
0.53153153153153,0.0096165755616951,0.009711732677050099
0.53253253253253,0.0096153340544426,0.0097104475578218
0.53353353353353,0.0096140482209723,0.0097091165671363
0.53453453453453,0.0096127353460489,0.0097077575928399
0.53553553553554,0.0096113706216997,0.0097063449643799
0.53653653653654,0.0096099688968976,0.0097048940494642
0.53753753753754,0.0096085400196465,0.0097034150385628
0.53853853853854,0.0096070514810283,0.0097018742974242
0.53953953953954,0.0096055333242677,0.0097003029131349
0.54054054054054,0.0096039826361049,0.009698697871614299
0.54154154154154,0.0096023748856586,0.0096970337973572
0.54254254254254,0.0096007397091343,0.0096953413519534
0.54354354354354,0.0095990642009243,0.009693607185781201
0.54454454454454,0.0095973389361196,0.0096918215538997
0.54554554554555,0.0095955861035704,0.0096900074086375
0.54654654654655,0.009593785031538,0.0096881433711808
0.54754754754755,0.009591941577599,0.0096862355047731
0.54854854854855,0.0095900704045085,0.0096842989735243
0.54954954954955,0.0095881429644406,0.0096823042599865
0.55055055055055,0.0095861805968671,0.0096802734344727
0.55155155155155,0.0095841896522436,0.0096782130627963
0.55255255255255,0.0095821356770386,0.0096760875303482
0.55355355355355,0.0095800536223018,0.009673932973145
0.55455455455455,0.0095779349909257,0.0096717406081716
0.55555555555556,0.0095757606880813,0.009669490705344001
0.55655655655656,0.0095735581228021,0.0096672115955712
0.55755755755756,0.0095713108490471,0.0096648862852398
